date,difficulty
2017-11-09,1452839779145.0
2017-11-13,1364422081125.0
2017-11-17,1364422081125.0
2017-11-21,1364422081125.0
2017-11-25,1347001430558.0
2017-11-29,1347001430558.0
2017-12-03,1347001430558.0
2017-12-07,1590896927258.0
2017-12-11,1590896927258.0
2017-12-15,1590896927258.0
2017-12-19,1873105475221.0
2017-12-23,1873105475221.0
2017-12-27,1873105475221.0
2017-12-31,1873105475221.0
2018-01-04,1931136454487.0
2018-01-08,1931136454487.0
2018-01-12,1931136454487.0
2018-01-16,2227847638503.0
2018-01-20,2227847638503.0
2018-01-24,2227847638503.0
2018-01-28,2603077300218.0
2018-02-01,2603077300218.0
2018-02-05,2603077300218.0
2018-02-09,2874674234415.0
2018-02-13,2874674234415.0
2018-02-17,2874674234415.0
2018-02-21,3007383866429.0
2018-02-25,3007383866429.0
2018-03-01,3007383866429.0
2018-03-05,3233581400367.21
2018-03-09,3290605988755.0
2018-03-13,3290605988755.0
2018-03-17,3290605988755.0
2018-03-21,3462542391191.0
2018-03-25,3462542391191.0
2018-03-29,3462542391191.0
2018-04-02,3511060552899.0
2018-04-06,3511060552899.0
2018-04-10,3511060552899.0
2018-04-14,3796188328004.62
2018-04-18,3839316899029.0
2018-04-22,3839316899029.0
2018-04-26,3839316899029.0
2018-04-30,4022059196164.0
2018-05-04,4022059196164.0
2018-05-08,4022059196164.0
2018-05-12,4143878474754.0
2018-05-16,4143878474754.0
2018-05-20,4143878474754.0
2018-05-24,4219142059012.62
2018-05-28,4306949573981.0
2018-06-01,4306949573981.0
2018-06-05,4415593341673.57
2018-06-09,4940704885521.0
2018-06-13,4940704885521.0
2018-06-17,4940704885521.0
2018-06-21,5077499034879.0
2018-06-25,5077499034879.0
2018-06-29,5077499034879.0
2018-07-03,5363678461481.0
2018-07-07,5363678461481.0
2018-07-11,5363678461481.0
2018-07-15,5363678461481.0
2018-07-19,5178671069072.0
2018-07-23,5178671069072.0
2018-07-27,5178671069072.0
2018-07-31,5949437371609.0
2018-08-04,5949437371610.0
2018-08-08,5949437371610.0
2018-08-12,6389316883512.0
2018-08-16,6389316883512.0
2018-08-20,6389316883512.0
2018-08-24,6505039002077.41
2018-08-28,6727225469723.0
2018-09-01,6727225469723.0
2018-09-05,6727225469723.0
2018-09-09,7019199231177.0
2018-09-13,7019199231177.0
2018-09-17,7019199231177.0
2018-09-21,7152633351906.0
2018-09-25,7152633351906.0
2018-09-29,7152633351906.0
2018-10-03,7152633351906.0
2018-10-07,7454968648263.0
2018-10-11,7454968648263.0
2018-10-15,7454968648263.0
2018-10-19,7182852313938.0
2018-10-23,7182852313938.0
2018-10-27,7182852313938.0
2018-10-31,7182852313938.0
2018-11-04,7184404942702.0
2018-11-08,7184404942702.0
2018-11-12,7184404942702.0
2018-11-16,7175974755379.84
2018-11-20,6653303141406.0
2018-11-24,6653303141406.0
2018-11-28,6653303141406.0
2018-12-02,6653303141406.0
2018-12-06,5646403851535.0
2018-12-10,5646403851535.0
2018-12-14,5646403851535.0
2018-12-18,5621092245587.73
2018-12-22,5106422924660.0
2018-12-26,5106422924660.0
2018-12-30,5106422924660.0
2019-01-03,5618595848853.0
2019-01-07,5618595848853.0
2019-01-11,5618595848853.0
2019-01-15,5883988430955.0
2019-01-19,5883988430955.0
2019-01-23,5883988430955.0
2019-01-27,5883988430955.0
2019-01-31,5814661935892.0
2019-02-04,5814661935892.0
2019-02-08,5814661935892.0
2019-02-12,6061518831027.0
2019-02-16,6061518831027.0
2019-02-20,6061518831027.0
2019-02-24,6064081790460.55
2019-02-28,6071846049921.0
2019-03-04,6071846049921.0
2019-03-08,6071846049921.0
2019-03-12,6068891541677.0
2019-03-16,6068891541677.0
2019-03-20,6068891541677.0
2019-03-24,6368919654419.87
2019-03-28,6379265451411.0
2019-04-01,6379265451411.0
2019-04-05,6379265451411.0
2019-04-09,6393023717202.0
2019-04-13,6393023717202.0
2019-04-17,6393023717202.0
2019-04-21,6357721118108.33
2019-04-25,6353030562984.0
2019-04-29,6353030562984.0
2019-05-03,6353030562984.0
2019-05-07,6702169884349.0
2019-05-11,6702169884349.0
2019-05-15,6702169884349.0
2019-05-19,6704632680587.0
2019-05-23,6704632680587.0
2019-05-27,6704632680587.0
2019-05-31,7459680720542.0
2019-06-04,7459680720542.0
2019-06-08,7459680720542.0
2019-06-12,7459680720542.0
2019-06-16,7409399249090.0
2019-06-20,7409399249090.0
2019-06-24,7409399249090.0
2019-06-28,7934713219631.0
2019-07-02,7934713219631.0
2019-07-06,7934713219631.0
2019-07-10,9064159826491.0
2019-07-14,9064159826491.0
2019-07-18,9064159826491.0
2019-07-22,9064159826491.0
2019-07-26,9013786945892.0
2019-07-30,9013786945892.0
2019-08-03,9013786945892.0
2019-08-07,9985348008060.0
2019-08-11,9985348008060.0
2019-08-15,9985348008060.0
2019-08-19,10183488432890.0
2019-08-23,10183488432890.0
2019-08-27,10183488432890.0
2019-08-31,10183488432890.0
2019-09-04,10771996663680.0
2019-09-08,10771996663680.0
2019-09-12,10771996663680.0
2019-09-16,11890594958796.0
2019-09-20,11890594958796.0
2019-09-24,11890594958796.0
2019-09-28,12759819404409.0
2019-10-02,12759819404409.0
2019-10-06,12759819404409.0
2019-10-10,12874760266706.7
2019-10-14,13008091666972.0
2019-10-18,13008091666972.0
2019-10-22,13008091666972.0
2019-10-26,13691480038694.0
2019-10-30,13691480038694.0
2019-11-03,13691480038694.0
2019-11-07,13669891710442.8
2019-11-11,12720005267391.0
2019-11-15,12720005267391.0
2019-11-19,12720005267391.0
2019-11-23,12973235968800.0
2019-11-27,12973235968800.0
2019-12-01,12973235968800.0
2019-12-05,12955951549096.1
2019-12-09,12876842089682.0
2019-12-13,12876842089682.0
2019-12-17,12876842089682.0
2019-12-21,12948593420946.0
2019-12-25,12948593420946.0
2019-12-29,12948593420946.0
2020-01-02,13798783827516.0
2020-01-06,13798783827516.0
2020-01-10,13798783827516.0
2020-01-14,13819009697340.3
2020-01-18,14776367535689.0
2020-01-22,14776367535689.0
2020-01-26,14776367535689.0
2020-01-30,15466098935555.0
2020-02-03,15466098935555.0
2020-02-07,15466098935555.0
2020-02-11,15521134947902.1
2020-02-15,15546745765529.0
2020-02-19,15546745765529.0
2020-02-23,15546745765529.0
2020-02-27,15486913440293.0
2020-03-02,15486913440293.0
2020-03-06,15486913440293.0
2020-03-10,16552923967337.0
2020-03-14,16552923967337.0
2020-03-18,16552923967337.0
2020-03-22,16552923967337.0
2020-03-26,14143559041805.2
2020-03-30,13912524048946.0
2020-04-03,13912524048946.0
2020-04-07,13912524048946.0
2020-04-11,14715214060657.0
2020-04-15,14715214060657.0
2020-04-19,14715214060657.0
2020-04-23,15958652328578.0
2020-04-27,15958652328578.0
2020-05-01,15958652328578.0
2020-05-05,16079831604277.9
2020-05-09,16104807485529.0
2020-05-13,16104807485529.0
2020-05-17,16104807485529.0
2020-05-21,15138043247083.0
2020-05-25,15138043247083.0
2020-05-29,15138043247083.0
2020-06-02,15138043247083.0
2020-06-06,13732352106018.0
2020-06-10,13732352106018.0
2020-06-14,13732352106018.0
2020-06-18,15784744305477.0
2020-06-22,15784744305477.0
2020-06-26,15784744305477.0
2020-06-30,15784618886622.5
2020-07-04,15784217546288.0
2020-07-08,15784217546288.0
2020-07-12,15784217546288.0
2020-07-16,17345948872516.0
2020-07-20,17345948872516.0
2020-07-24,17345948872516.0
2020-07-28,16847561611550.0
2020-08-01,16847561611550.0
2020-08-05,16847561611550.0
2020-08-09,16847561611550.0
2020-08-13,16947802333947.0
2020-08-17,16947802333947.0
2020-08-21,16947802333947.0
2020-08-25,17557993035167.0
2020-08-29,17557993035167.0
2020-09-02,17557993035167.0
2020-09-06,17557993035167.0
2020-09-10,17345997805929.0
2020-09-14,17345997805929.0
2020-09-18,17345997805929.0
2020-09-22,19314656404097.0
2020-09-26,19314656404097.0
2020-09-30,19314656404097.0
2020-10-04,19300708897945.594
2020-10-08,19298087186263.0
2020-10-12,19298087186263.0
2020-10-16,19298087186263.0
2020-10-20,19997335994446.0
2020-10-24,19997335994446.0
2020-10-28,19997335994446.0
2020-11-01,19997335994446.0
2020-11-05,16787779609933.0
2020-11-09,16787779609933.0
2020-11-13,16787779609933.0
2020-11-17,17596801059571.0
2020-11-21,17596801059571.0
2020-11-25,17596801059571.0
2020-11-29,18158528379021.04
2020-12-03,19157154724710.0
2020-12-07,19157154724710.0
2020-12-11,19157154724710.0
2020-12-15,18670168558400.0
2020-12-19,18670168558400.0
2020-12-23,18670168558400.0
2020-12-27,18670168558400.0
2020-12-31,18599593048299.0
2021-01-04,18599593048299.0
2021-01-08,18599593048299.0
2021-01-12,20607418304386.0
2021-01-16,20607418304386.0
2021-01-20,20607418304386.0
2021-01-24,20823531150112.0
2021-01-28,20823531150112.0
2021-02-01,20823531150112.0
2021-02-05,20823531150112.0
2021-02-09,21434395961349.0
2021-02-13,21434395961349.0
2021-02-17,21434395961349.0
2021-02-21,21724134900047.0
2021-02-25,21724134900047.0
2021-03-01,21724134900047.0
2021-03-05,21724134900047.0
2021-03-09,21448277761060.0
2021-03-13,21448277761060.0
2021-03-17,21448277761060.0
2021-03-21,21865558044611.0
2021-03-25,21865558044611.0
2021-03-29,21865558044611.0
2021-04-02,23064760716651.37
2021-04-06,23137439666472.0
2021-04-10,23137439666472.0
2021-04-14,23137439666472.0
2021-04-18,23581981443664.0
2021-04-22,23581981443664.0
2021-04-26,23581981443664.0
2021-04-30,23581981443664.0
2021-05-04,20608845737768.0
2021-05-08,20608845737768.0
2021-05-12,20608845737768.0
2021-05-16,25046487590083.0
2021-05-20,25046487590083.0
2021-05-24,25046487590083.0
2021-05-28,25046487590083.0
2021-06-01,21047730572452.0
2021-06-05,21047730572452.0
2021-06-09,21047730572452.0
2021-06-13,20836567779802.566
2021-06-17,19932791027263.0
2021-06-21,19932791027263.0
2021-06-25,19932791027263.0
2021-06-29,19932791027263.0
2021-07-03,15634861856766.197
2021-07-07,14363025673660.0
2021-07-11,14363025673660.0
2021-07-15,14363025673660.0
2021-07-19,13672594272814.0
2021-07-23,13672594272814.0
2021-07-27,13672594272814.0
2021-07-31,14319158983942.734
2021-08-04,14496442856349.0
2021-08-08,14496442856349.0
2021-08-12,14496442856349.0
2021-08-16,15556093717703.0
2021-08-20,15556093717703.0
2021-08-24,15556093717703.0
2021-08-28,17615033039279.0
2021-09-01,17615033039279.0
2021-09-05,17615033039279.0
2021-09-09,18415156832118.0
2021-09-13,18415156832118.0
2021-09-17,18415156832118.0
2021-09-21,18632996500113.82
2021-09-25,18997641161759.0
2021-09-29,18997641161759.0
2021-10-03,18997641161759.0
2021-10-07,19893045048575.0
2021-10-11,19893045048575.0
2021-10-15,19893045048575.0
2021-10-19,20082460130831.0
2021-10-23,20082460130831.0
2021-10-27,20082460130831.0
2021-10-31,20286661027549.07
2021-11-04,21659344833265.0
2021-11-08,21659344833265.0
2021-11-12,21659344833265.0
2021-11-16,22674148233453.0
2021-11-20,22674148233453.0
2021-11-24,22674148233453.0
2021-11-28,22464723406485.65
2021-12-02,22335659268936.0
2021-12-06,22335659268936.0
2021-12-10,22335659268936.0
2021-12-14,24195286980614.0
2021-12-18,24195286980614.0
2021-12-22,24195286980614.0
2021-12-26,24272331996980.0
2021-12-30,24272331996980.0
2022-01-03,24272331996980.0
2022-01-07,24272331996980.0
2022-01-11,24371874614346.0
2022-01-15,24371874614346.0
2022-01-19,24371874614346.0
2022-01-23,26643185256535.0
2022-01-27,26643185256535.0
2022-01-31,26643185256535.0
2022-02-04,26684698822068.03
2022-02-08,26690525287406.0
2022-02-12,26690525287406.0
2022-02-16,26690525287406.0
2022-02-20,27967152532434.0
2022-02-24,27967152532434.0
2022-02-28,27967152532434.0
2022-03-04,27550332084344.0
2022-03-08,27550332084344.0
2022-03-12,27550332084344.0
2022-03-16,27550332084344.0
2022-03-20,27452707696466.0
2022-03-24,27452707696466.0
2022-03-28,27452707696466.0
2022-04-01,28587155782195.0
2022-04-05,28587155782195.0
2022-04-09,28587155782195.0
2022-04-13,28587155782195.0
2022-04-17,28225928151211.0
2022-04-21,28225928151211.0
2022-04-25,28225928151211.0
2022-04-29,29794407589312.0
2022-05-03,29794407589312.0
2022-05-07,29794407589312.0
2022-05-11,31251101365711.0
2022-05-15,31251101365711.0
2022-05-19,31251101365711.0
2022-05-23,31251101365711.0
2022-05-27,29897409688834.0
2022-05-31,29897409688834.0
2022-06-04,29897409688834.0
2022-06-08,30107694713067.656
2022-06-12,30283293547737.0
2022-06-16,30283293547737.0
2022-06-20,30283293547737.0
2022-06-24,29570168636358.0
2022-06-28,29570168636358.0
2022-07-02,29570168636358.0
2022-07-06,29570168636358.0
2022-07-10,29152798808272.0
2022-07-14,29152798808272.0
2022-07-18,29152798808272.0
2022-07-22,27692567959234.0
2022-07-26,27692567959234.0
2022-07-30,27692567959234.0
2022-08-03,27692567959234.0
2022-08-07,28174668481289.0
2022-08-11,28174668481289.0
2022-08-15,28174668481289.0
2022-08-19,28351606743494.0
2022-08-23,28351606743494.0
2022-08-27,28351606743494.0
2022-08-31,30293716756044.19
2022-09-04,30977051760460.0
2022-09-08,30977051760460.0
2022-09-12,30977051760460.0
2022-09-16,32045359565303.0
2022-09-20,32045359565303.0
2022-09-24,32045359565303.0
2022-09-28,31419898493798.69
2022-10-02,31360548173145.0
2022-10-06,31360548173145.0
2022-10-10,33738662001569.633
2022-10-14,35610794164372.0
2022-10-18,35610794164372.0
2022-10-22,35610794164372.0
2022-10-26,36835682546788.0
2022-10-30,36835682546788.0
2022-11-03,36835682546788.0
2022-11-07,36766791551487.06
2022-11-11,36762198818467.0
2022-11-15,36762198818467.0
2022-11-19,36762198818467.0
2022-11-23,36950494067222.0
2022-11-27,36950494067222.0
2022-12-01,36950494067222.0
2022-12-05,36950494067222.0
2022-12-09,34244331613176.0
2022-12-13,34244331613176.0
2022-12-17,34244331613176.0
2022-12-21,35364065900457.0
2022-12-25,35364065900457.0
2022-12-29,35364065900457.0
2023-01-02,35364065900457.0
2023-01-06,34093570325204.0
2023-01-10,34093570325204.0
2023-01-14,34093570325204.0
2023-01-18,37590453655497.0
2023-01-22,37590453655497.0
2023-01-26,37590453655497.0
2023-01-30,39350942467773.0
2023-02-03,39350942467773.0
2023-02-07,39350942467773.0
2023-02-11,39350942467773.0
2023-02-15,39156400059293.0
2023-02-19,39156400059293.0
2023-02-23,39156400059293.0
2023-02-27,43053844193928.0
2023-03-03,43053844193928.0
2023-03-07,43053844193928.0
2023-03-11,43551722213590.0
2023-03-15,43551722213590.0
2023-03-19,43551722213590.0
2023-03-23,43767569956061.28
2023-03-27,46843400286277.0
2023-03-31,46843400286277.0
2023-04-04,46843400286277.0
2023-04-08,47887764338536.0
2023-04-12,47887764338536.0
2023-04-16,47887764338536.0
2023-04-20,48296984989381.2
2023-04-24,48712405953118.0
2023-04-28,48712405953118.0
2023-05-02,48712405953118.0
2023-05-06,48005534313579.0
2023-05-10,48005534313579.0
2023-05-14,48005534313579.0
2023-05-18,49188301954866.32
2023-05-22,49549703178593.0
2023-05-26,49549703178593.0
2023-05-30,49549703178593.0
2023-06-03,51234338863443.0
2023-06-07,51234338863443.0
2023-06-11,51234338863443.0
2023-06-15,52350439455487.0
2023-06-19,52350439455487.0
2023-06-23,52350439455487.0
2023-06-27,52350439455487.0
2023-07-01,50646206431058.0
2023-07-05,50646206431058.0
2023-07-09,50646206431058.0
2023-07-13,53911173001055.0
2023-07-17,53911173001055.0
2023-07-21,53911173001055.0
2023-07-25,53911173001055.0
2023-07-29,52328312063444.0
2023-08-02,52328312063444.0
2023-08-06,52328312063444.0
2023-08-10,52391178981379.0
2023-08-14,52391178981379.0
2023-08-18,52391178981379.0
2023-08-22,53588410123873.43
2023-08-26,55621444139430.0
2023-08-30,55621444139430.0
2023-09-03,55621444139430.0
2023-09-07,54150142369480.0
2023-09-11,54150142369480.0
2023-09-15,54150142369480.0
2023-09-19,55816608966185.68
2023-09-23,57119871304635.0
2023-09-27,57119871304635.0
2023-10-01,57119871304635.0
2023-10-05,57321508229258.0
2023-10-09,57321508229258.0
2023-10-13,57321508229258.0
2023-10-17,61030681983176.0
2023-10-21,61030681983176.0
2023-10-25,61030681983176.0
2023-10-29,61030681983176.0
2023-11-02,62463471666733.0
2023-11-06,62463471666733.0
2023-11-10,62463471666732.94
2023-11-14,64678587803497.0
2023-11-18,64678587803496.94
2023-11-22,64678587803496.984
2023-11-26,67912869716769.22
2023-11-30,67957790298898.0
2023-12-04,67957790298898.0
2023-12-08,67957790298898.0
2023-12-12,67305906902031.055
2023-12-16,67305906902031.1
2023-12-20,67305906902031.06
2023-12-24,72006146478567.25
2023-12-28,72006146478567.0
2024-01-01,72006146478567.17
2024-01-05,72006146478567.08
2024-01-09,73197634206448.0
2024-01-13,73197634206448.0
2024-01-17,73197634206448.0
2024-01-21,70343519904867.086
2024-01-25,70343519904867.29
2024-01-29,70343519904867.18
2024-02-02,72346611061723.23
2024-02-06,75502165623894.0
2024-02-10,75502165623894.0
2024-02-14,75502165623894.0
2024-02-18,81725299822043.08
2024-02-22,81725299822043.17
2024-02-26,81725299822043.16
2024-03-01,79428308380841.48
2024-03-05,79351228131136.69
2024-03-09,79351228131136.72
2024-03-13,79351228131136.72
2024-03-17,83947913181362.0
2024-03-21,83947913181362.0
2024-03-25,83947913181362.0
2024-03-29,83126997340024.75
2024-04-02,83126997340024.73
2024-04-06,83126997340024.7
2024-04-10,83450993523979.81
2024-04-14,86388558925171.34
2024-04-18,86388558925171.28
2024-04-22,86388558925171.31
2024-04-26,88104191118792.78
2024-04-30,88104191118792.73
2024-05-04,88104191118792.73
2024-05-08,88104191118792.81
2024-05-12,83148355189240.0
2024-05-16,83148355189240.0
2024-05-20,83148355189240.0
2024-05-24,84381461788831.33
2024-05-28,84381461788831.19
2024-06-01,84381461788831.23
2024-06-05,84381461788831.12
2024-06-09,83716654861184.7
2024-06-13,83716654861184.75
2024-06-17,83716654861184.77
2024-06-21,83675262295060.0
2024-06-25,83675262295060.0
2024-06-29,83675262295060.0
2024-07-03,83675262295060.0
2024-07-07,79495195323031.17
2024-07-11,79495195323031.17
2024-07-15,79495195323031.23
2024-07-19,82047728459932.77
2024-07-23,82047728459932.66
2024-07-27,82047728459932.73
2024-07-31,87487947532070.14
2024-08-04,90666502495566.0
2024-08-08,90666502495566.0
2024-08-12,90666502495566.0
2024-08-16,86871474313762.0
2024-08-20,86871474313762.0
2024-08-24,86871474313762.0
2024-08-28,87937390901164.8
2024-09-01,89471664776971.3
2024-09-05,89471664776971.36
2024-09-09,89471664776971.31
2024-09-13,92671576265160.81
2024-09-17,92671576265160.67
2024-09-21,92671576265160.73
2024-09-25,91782581703877.36
2024-09-29,88404402371000.0
2024-10-03,88404402371000.0
2024-10-07,88404402371000.0
2024-10-11,92049594548484.72
2024-10-15,92049594548484.64
2024-10-19,92049594548484.58
2024-10-23,95672703408224.0
2024-10-27,95672703408224.0
2024-10-31,95672703408224.0
2024-11-04,95989214149657.64
2024-11-08,101646843652784.62
2024-11-12,101646843652784.61
2024-11-16,101646843652784.56
2024-11-20,102289407543324.0
2024-11-24,102289407543324.0
2024-11-28,102289407543324.0
2024-12-02,102892719959890.11
2024-12-06,103919634711492.0
2024-12-10,103919634711492.0
2024-12-14,103919634711492.0
2024-12-18,108522647629298.0
2024-12-22,108522647629298.0
2024-12-26,108522647629298.0
2024-12-30,109782075598904.53
2025-01-03,109782075598904.6
2025-01-07,109782075598904.62
2025-01-11,109782075598904.61
2025-01-15,110451907374650.0
2025-01-19,110451907374650.0
2025-01-23,110451907374650.0
2025-01-27,108526595760699.28
2025-01-31,108105433845147.33
2025-02-04,108105433845147.36
2025-02-08,108105433845147.47
2025-02-12,114167270716408.0
2025-02-16,114167270716408.0
2025-02-20,114167270716408.0
2025-02-24,110568428300952.64
2025-02-28,110568428300952.53
2025-03-04,110568428300952.58
2025-03-08,110568428300952.61
2025-03-12,112149504190348.52
2025-03-16,112149504190348.55
2025-03-20,112149504190348.56
2025-03-24,113757508810854.0
2025-03-28,113757508810854.0
2025-04-01,113757508810854.0
2025-04-05,116403947359503.08
2025-04-09,121507793131898.0
2025-04-13,121507793131897.72
2025-04-17,121507793131897.94
2025-04-21,123234387977051.39
2025-04-25,123234387977051.47
2025-04-29,123234387977051.48
2025-05-03,122656845148755.53
2025-05-07,119116256505723.5
2025-05-11,119116256505723.48
2025-05-15,119116256505723.48
2025-05-19,121658450774824.53
2025-05-23,121658450774824.48
2025-05-27,121658450774824.53
2025-05-31,126982285146988.45
2025-06-04,126982285146988.58
2025-06-08,126982285146988.47
2025-06-12,126982285146988.48
2025-06-16,126411437451912.0
2025-06-20,126411437451912.0
2025-06-24,126411437451912.0
2025-06-28,126411437451912.0
2025-07-02,116958512019762.0
2025-07-06,116958512019761.95
2025-07-10,116958512019761.83
2025-07-14,126271255279307.5
2025-07-18,126271255279307.5
2025-07-22,126271255279307.52
2025-07-26,127540743850681.12
2025-07-30,127620086886392.0
2025-08-03,127620086886392.0
2025-08-07,127620086886392.0
2025-08-11,129435235580344.48
2025-08-15,129435235580344.53
2025-08-19,129435235580344.53
2025-08-23,129699156960680.47
2025-08-27,129699156960680.48
2025-08-31,129699156960680.55
2025-09-04,129699156960680.52
2025-09-08,136039872848260.42
2025-09-12,136039872848260.56
2025-09-16,136039872848260.42
2025-09-20,142342602928675.6
2025-09-24,142342602928675.6
2025-09-28,142342602928675.62
2025-10-02,150839487445891.56
2025-10-06,150839487445891.5
2025-10-10,150839487445891.53
2025-10-14,150839487445891.66
2025-10-18,146716052770107.62
2025-10-22,146716052770107.6
2025-10-26,146716052770107.56
2025-10-30,155973032196072.0
2025-11-03,155973032196072.0
2025-11-07,155973032196072.0
2025-11-11,155973032196072.0
2025-11-18,152271405447596.44
2025-11-22,152271405447596.4
2025-11-26,152271405447596.38
2025-11-30,149301205959700.0
2025-12-04,149301205959700.0
2025-12-08,149301205959700.0
2025-12-12,148195306640204.4
2025-12-16,148195306640204.4
2025-12-20,148195306640204.4
2025-12-24,148195306640204.38
2025-12-28,148258433855480.38
2026-01-01,148258433855480.4
2026-01-05,148258433855480.47
2026-01-09,146472570619931.56
2026-01-13,146472570619931.53
2026-01-17,146472570619931.56
2026-01-21,146472570619931.53
2026-01-25,141668107417558.0
2026-01-29,141668107417558.0
2026-02-02,141668107417558.0
2026-02-06,141668107417558.25
